state,county_name,frac_under_25mbpsDL,samples,BB_state,BB_county_name,frac_BB,BB_samples,DLmed_state,DLmed_county_name,DLmbps,ULmed_state,ULmed_county_name,ULmbps,ul_sample_size,ul_sample_state,ul_sample_county_name,dl_sample_size,dl_sample_state,dl_sample_county_name
CT,Windham,0.5314834578441836,937,CT,Windham,0.32524121578262216,5395718248,CT,Windham,21.95456,CT,Windham,6.6474212301448041,98844,CT,Windham,117128,CT,Windham
CT,Middlesex,0.51156069364161849,2076,CT,Middlesex,0.33907147249282765,11954654304,CT,Middlesex,23.455334399999998,CT,Middlesex,4.8206531713843264,212339,CT,Middlesex,192083,CT,Middlesex
CT,Fairfield,0.32723927108684037,16847,CT,Fairfield,0.46702623646050206,97013516888,CT,Fairfield,47.415271487722826,CT,Fairfield,16.7001692194133,2906365,CT,Fairfield,2653386,CT,Fairfield
HI,Honolulu,0.696049500237982,10505,HI,Honolulu,0.21100051158376606,60493084520,HI,Honolulu,8.6310911999999984,HI,Honolulu,5.5387020909514968,1157712,HI,Honolulu,961485,HI,Honolulu
VT,Grand Isle,1.0,13,VT,Grand Isle,0.0,74860552,VT,Grand Isle,0.91176323152697825,VT,Grand Isle,1.1382170100572451,2627,VT,Grand Isle,2587,VT,Grand Isle
VT,Windsor,0.4704918032786885,610,VT,Windsor,0.36758123603505127,3512687440,VT,Windsor,25.8473984,VT,Windsor,13.400690241613589,63864,VT,Windsor,53907,VT,Windsor
NH,Grafton,0.550561797752809,1335,NH,Grafton,0.31199715306832893,7687602840,NH,Grafton,19.314769555085903,NH,Grafton,5.3200116079453563,141172,NH,Grafton,120704,NH,Grafton
NH,Strafford,0.39365574622984917,1923,NH,Strafford,0.420920340126271,11073603192,NH,Strafford,38.218660607788891,NH,Strafford,5.5703368771010444,188304,NH,Strafford,158473,NH,Strafford
MA,Middlesex,0.40833126841221334,36321,MA,Middlesex,0.41073268558823861,209154623784,MA,Middlesex,34.401485668664378,MA,Middlesex,9.3197407221360145,3445576,MA,Middlesex,3260791,MA,Middlesex
MA,Barnstable,0.37708333333333333,3840,MA,Barnstable,0.4324248041823594,22112655360,MA,Barnstable,37.717248571531471,MA,Barnstable,8.659601965574284,445563,MA,Barnstable,365492,MA,Barnstable
MA,Essex,0.40793201133144474,9531,MA,Essex,0.41100984732464491,54884301624,MA,Essex,34.57772999259695,MA,Essex,8.5201312387668544,1013728,MA,Essex,922823,MA,Essex
MA,Berkshire,0.5138427464008859,1806,MA,Berkshire,0.33748728592283161,10399858224,MA,Berkshire,22.948050538141924,MA,Berkshire,8.11540170995788,200997,MA,Berkshire,161035,MA,Berkshire
MA,Plymouth,0.36506622516556292,4832,MA,Plymouth,0.44076700455097961,27825091328,MA,Plymouth,39.055458035990341,MA,Plymouth,9.198838171686722,478154,MA,Plymouth,478438,MA,Plymouth
MA,Worcester,0.4241081320629293,9026,MA,Worcester,0.399780486779239,51976257104,MA,Worcester,32.142305875774284,MA,Worcester,8.3483076868638,1031630,MA,Worcester,944727,MA,Worcester
NH,Merrimack,0.49773527931555106,1987,NH,Merrimack,0.34866898754196163,11442147448,NH,Merrimack,23.6781568,NH,Merrimack,7.709950012703632,203414,NH,Merrimack,205271,NH,Merrimack
CT,Hartford,0.57836084073917338,14178,CT,Hartford,0.29269923351809113,81644069712,CT,Hartford,18.037824571312751,CT,Hartford,4.7185734135333437,1257187,CT,Hartford,1371226,CT,Hartford
MA,Suffolk,0.50958993510025019,27581,MA,Suffolk,0.3404395605886274,158825298824,MA,Suffolk,22.84364905063709,MA,Suffolk,5.7408066949262784,1705236,MA,Suffolk,1755278,MA,Suffolk
NH,Carroll,0.5,814,NH,Carroll,0.34709683278851589,4687422256,NH,Carroll,24.766054399999998,NH,Carroll,5.7564410901021805,94759,NH,Carroll,63361,NH,Carroll
MA,Hampden,0.62700397117223117,6799,MA,Hampden,0.25893148049762504,39152068696,MA,Hampden,14.463795199999998,MA,Hampden,3.6043372241450022,466904,MA,Hampden,472249,MA,Hampden
VT,Orange,0.86363636363636365,88,VT,Orange,0.094662772578686161,506748352,VT,Orange,4.6522144423386624,VT,Orange,0.98299899213551667,32703,VT,Orange,30945,VT,Orange
VT,Washington,0.68914956011730211,1023,VT,Washington,0.21579040630840285,5890949592,VT,Washington,8.9653248000000012,VT,Washington,2.6260060545083124,114489,VT,Washington,116973,VT,Washington
DE,New Castle,0.49003727985602263,7779,DE,New Castle,0.35401289000438169,44795402616,DE,New Castle,24.975769600000003,DE,New Castle,8.9038600355984681,776904,DE,New Castle,698602,DE,New Castle
DE,Sussex,0.41261261261261262,2220,DE,Sussex,0.40776060356416644,12783878880,DE,Sussex,36.948049606469034,DE,Sussex,9.1740414454915129,288135,DE,Sussex,401107,DE,Sussex
CT,New Haven,0.50767543859649122,11856,CT,New Haven,0.34176859193430625,68272823424,CT,New Haven,23.444583178078528,CT,New Haven,4.8949879947516761,1042494,CT,New Haven,1224345,CT,New Haven
MA,Norfolk,0.35650304550340378,11164,MA,Norfolk,0.44671150962964856,64287938656,MA,Norfolk,42.397377077080996,MA,Norfolk,9.2891977131426948,1156024,MA,Norfolk,1049076,MA,Norfolk
VT,Franklin,0.76691729323308266,532,VT,Franklin,0.16180453859314275,3063524128,VT,Franklin,7.4267481082352571,VT,Franklin,1.1803384357871303,47738,VT,Franklin,49713,VT,Franklin
NH,Sullivan,0.67986230636833045,581,NH,Sullivan,0.22223755903154546,3345690824,NH,Sullivan,9.3692758957797615,NH,Sullivan,3.2834611369414044,54823,NH,Sullivan,49105,NH,Sullivan
MA,Hampshire,0.50163934426229506,3050,MA,Hampshire,0.34595881038593063,17563437200,MA,Hampshire,23.714888497935064,MA,Hampshire,5.8209323067342282,184080,MA,Hampshire,171119,MA,Hampshire
CT,New London,0.51985559566787,3324,CT,New London,0.33331320404962178,19141267296,CT,New London,22.231891236164103,CT,New London,5.2458954298677556,298318,CT,New London,369447,CT,New London
NH,Rockingham,0.35082084225553178,5604,NH,Rockingham,0.45065605913084256,32270656416,NH,Rockingham,44.647083397398035,NH,Rockingham,8.606312950065977,587247,NH,Rockingham,756738,NH,Rockingham
DE,Kent,0.42105263157894735,1501,DE,Kent,0.40190159586038682,8643514504,DE,Kent,36.399918768144637,DE,Kent,8.7792101513209158,153620,DE,Kent,133707,DE,Kent
RI,Kent,0.336969696969697,1650,RI,Kent,0.46027143644925622,9501531600,RI,Kent,44.0368487942486,RI,Kent,19.797782576616758,191761,RI,Kent,216706,RI,Kent
VT,Lamoille,0.86189889025893962,811,VT,Lamoille,0.095868915591402662,4670146744,VT,Lamoille,4.8758784,VT,Lamoille,0.81611489408320781,63102,VT,Lamoille,66396,VT,Lamoille
RI,Providence,0.43193504736129906,7390,RI,Providence,0.39434709175810279,42555344560,RI,Providence,31.263547431469444,RI,Providence,11.080183477648827,646322,RI,Providence,689599,RI,Providence
RI,Washington,0.30662460567823346,1585,RI,Washington,0.481336806605147,9127228840,RI,Washington,51.86627530168532,RI,Washington,17.251391042164393,161221,RI,Washington,140735,RI,Washington
VT,Caledonia,0.84750733137829914,341,VT,Caledonia,0.10585944460412215,1963649864,VT,Caledonia,5.2359849607128428,VT,Caledonia,1.8290603925528863,26228,VT,Caledonia,26389,VT,Caledonia
MA,Bristol,0.41724806201550385,5160,MA,Bristol,0.40454270395157649,29713880640,MA,Bristol,32.813653321986862,MA,Bristol,8.1214468586703212,508534,MA,Bristol,571058,MA,Bristol
HI,Kauai,0.73201438848920863,556,HI,Kauai,0.18603391397657867,3201728224,HI,Kauai,6.1626766687442069,HI,Kauai,4.9189054483194878,68252,HI,Kauai,46301,HI,Kauai
DC,District of Columbia,0.582429981865807,24815,DC,District of Columbia,0.2898744615236431,142897276760,DC,District of Columbia,15.794176,DC,District of Columbia,5.0136065287498264,1962274,DC,District of Columbia,1812113,DC,District of Columbia
MA,Dukes,0.30333817126269957,689,MA,Dukes,0.48361822855874492,3967609256,MA,Dukes,52.667463461445912,MA,Dukes,9.1057141517289324,75107,MA,Dukes,59503,MA,Dukes
VT,Orleans,0.6073619631901841,163,VT,Orleans,0.27256683801797565,938636152,VT,Orleans,13.452962092256659,VT,Orleans,4.8300098317130891,20839,VT,Orleans,18244,VT,Orleans
CT,Litchfield,0.36856368563685638,2214,CT,Litchfield,0.43833908964620166,12749327856,CT,Litchfield,39.004466220117941,CT,Litchfield,9.0891056968669979,255341,CT,Litchfield,267388,CT,Litchfield
VT,Addison,0.79005524861878451,362,VT,Addison,0.14574231652998457,2084578448,VT,Addison,9.1884861662072481,VT,Addison,0.98300388133950267,33881,VT,Addison,35072,VT,Addison
CT,Tolland,0.46175504458000938,2131,CT,Tolland,0.37364623858134938,12271372024,CT,Tolland,28.129745396219128,CT,Tolland,5.5703495272287373,208105,CT,Tolland,205571,CT,Tolland
NH,Belknap,0.4761421319796954,985,NH,Belknap,0.36365881364238417,5672126440,NH,Belknap,27.134901365804861,NH,Belknap,4.7169244478903209,96509,NH,Belknap,87918,NH,Belknap
RI,Bristol,0.43538998835855647,859,RI,Bristol,0.39194869360286427,4946554936,RI,Bristol,30.602969510962279,RI,Bristol,8.2122394521509854,79138,RI,Bristol,73743,RI,Bristol
VT,Windham,0.75087719298245614,855,VT,Windham,0.17293947458234826,4923520920,VT,Windham,9.1887479388280262,VT,Windham,1.9004919929344222,79619,VT,Windham,76693,VT,Windham
RI,Newport,0.42279655400927768,1509,RI,Newport,0.40069097595599384,8689582536,RI,Newport,32.8073216,RI,Newport,7.5222004397915558,153453,RI,Newport,142164,RI,Newport
MA,Franklin,0.51251489868891542,839,MA,Franklin,0.33840906939333254,4831384856,MA,Franklin,22.3412224,MA,Franklin,4.9150078294827653,72763,MA,Franklin,68740,MA,Franklin
VT,Chittenden,0.50962861072902343,2908,VT,Chittenden,0.34041271221212083,16745729632,VT,Chittenden,22.653281083198809,VT,Chittenden,4.844330442833046,265229,VT,Chittenden,232728,VT,Chittenden
NH,Cheshire,0.71118262268704746,1243,NH,Cheshire,0.20049519383922318,7157820472,NH,Cheshire,9.8941735210370343,NH,Cheshire,4.1055899233547857,124624,NH,Cheshire,116545,NH,Cheshire
HI,Maui,0.68072727272727274,1375,HI,Maui,0.22163710486423052,7917943000,HI,Maui,10.031983235789051,HI,Maui,5.8202525747314739,189052,HI,Maui,134384,HI,Maui
NH,Coos,0.77070063694267521,314,NH,Coos,0.15917816535524296,1808170256,NH,Coos,7.631801620658873,NH,Coos,3.9320166196300885,26494,NH,Coos,24599,NH,Coos
NH,Hillsborough,0.53179585152838427,7328,NH,Hillsborough,0.32502435406588376,42198317312,NH,Hillsborough,20.521527961402867,NH,Hillsborough,4.9905599897084674,692666,NH,Hillsborough,641487,NH,Hillsborough
HI,Hawaii,0.6893564356435643,1616,HI,Hawaii,0.21564679462850864,9305742464,HI,Hawaii,9.27038776218647,HI,Hawaii,4.6905435931979724,211820,HI,Hawaii,150408,HI,Hawaii
VT,Bennington,0.50898203592814373,501,VT,Bennington,0.34086156034321324,2885010504,VT,Bennington,22.4395264,VT,Bennington,4.7087356379029579,45832,VT,Bennington,36437,VT,Bennington
VT,Rutland,0.57205240174672489,458,VT,Rutland,0.297078511906328,2637394832,VT,Rutland,14.101726313868532,VT,Rutland,4.7634230965168074,54039,VT,Rutland,45358,VT,Rutland
MA,Nantucket,0.33403805496828753,473,MA,Nantucket,0.46230656375637424,2723772392,MA,Nantucket,53.9194158778174,MA,Nantucket,8.3305894395056814,53597,MA,Nantucket,40156,MA,Nantucket
VT,Essex,0.9285714285714286,42,VT,Essex,0.049585261826930842,241857168,VT,Essex,3.8338560000000004,VT,Essex,1.9385643906970647,2311,VT,Essex,1916,VT,Essex
AK,Anchorage,0.93654708520179375,4460,AK,Anchorage,0.044048611515313904,25682927840,AK,Anchorage,2.5814160026908017,AK,Anchorage,3.8571640459016492,560283,AK,Anchorage,443976,AK,Anchorage
AK,North Slope,0.9662921348314607,89,AK,North Slope,0.023399786480124668,512506856,AK,North Slope,0.79877136826107686,AK,North Slope,0.37359869622820835,10374,AK,North Slope,10345,AK,North Slope
AK,Kusilvak,1.0,35,AK,Kusilvak,0.0,201547640,AK,Kusilvak,0.4798267016584184,AK,Kusilvak,0.853022984435163,2001,AK,Kusilvak,2530,AK,Kusilvak
AK,Prince of Wales-Hyder,1.0,16,AK,Prince of Wales-Hyder,0.0,92136064,AK,Prince of Wales-Hyder,1.6522837027589061,AK,Prince of Wales-Hyder,0.75239654612117957,1731,AK,Prince of Wales-Hyder,1951,AK,Prince of Wales-Hyder
AK,Juneau,0.8529411764705882,442,AK,Juneau,0.10208730376132821,2545258768,AK,Juneau,4.3811902373833176,AK,Juneau,7.789108593247243,60883,AK,Juneau,47121,AK,Juneau
AK,Kodiak Island,0.99159663865546221,119,AK,Kodiak Island,0.0058335602149330408,685261976,AK,Kodiak Island,2.530232670407548,AK,Kodiak Island,4.5873638389221574,7895,AK,Kodiak Island,6974,AK,Kodiak Island
AK,Fairbanks North Star,0.98452380952380958,840,AK,Fairbanks North Star,0.010743473395835016,4837143360,AK,Fairbanks North Star,2.3915557959147709,AK,Fairbanks North Star,4.9445964677428416,90880,AK,Fairbanks North Star,77543,AK,Fairbanks North Star
AK,Yukon-Koyukuk,1.0,12,AK,Yukon-Koyukuk,0.0,69102048,AK,Yukon-Koyukuk,2.6037233347927882,AK,Yukon-Koyukuk,1.6838113306073954,952,AK,Yukon-Koyukuk,920,AK,Yukon-Koyukuk
AK,Wrangell,0.9375,16,AK,Wrangell,0.043387104098564486,92136064,AK,Wrangell,2.4435582281698371,AK,Wrangell,2.5765951389108115,1134,AK,Wrangell,1234,AK,Wrangell
AK,Bristol Bay,1.0,19,AK,Bristol Bay,0.0,109411576,AK,Bristol Bay,2.5774933013624652,AK,Bristol Bay,0.765658954586933,1292,AK,Bristol Bay,1287,AK,Bristol Bay
AK,Yakutat,0.83333333333333337,6,AK,Yakutat,0.11569894426283864,34551024,AK,Yakutat,1.9622057016087657,AK,Yakutat,2.4736749931805608,117,AK,Yakutat,41,AK,Yakutat
AK,Petersburg,1.0,27,AK,Petersburg,0.0,155479608,AK,Petersburg,2.9721606241470546,AK,Petersburg,4.1811957981980594,2362,AK,Petersburg,2118,AK,Petersburg
AK,Dillingham,0.96815286624203822,157,AK,Dillingham,0.022108078521561523,904085128,AK,Dillingham,2.636696336888996,AK,Dillingham,8.1879327245641758,8815,AK,Dillingham,7837,AK,Dillingham
AK,Hoonah-Angoon,0.8,5,AK,Hoonah-Angoon,0.13883873311540637,28792520,AK,Hoonah-Angoon,3.2868566683446234,AK,Hoonah-Angoon,1.5630908892454964,739,AK,Hoonah-Angoon,791,AK,Hoonah-Angoon
AK,Matanuska-Susitna,0.99268069533394332,1093,AK,Matanuska-Susitna,0.00508101493560499,6294044872,AK,Matanuska-Susitna,2.4853414704464258,AK,Matanuska-Susitna,2.325041925702573,86190,AK,Matanuska-Susitna,87374,AK,Matanuska-Susitna
AK,Valdez-Cordova,0.894927536231884,276,AK,Valdez-Cordova,0.07294063877439827,1589347104,AK,Valdez-Cordova,3.5259191422788834,AK,Valdez-Cordova,2.5302745381616583,65168,AK,Valdez-Cordova,58663,AK,Valdez-Cordova
AK,Aleutians East,1.0,11,AK,Aleutians East,0.0,63343544,AK,Aleutians East,1.2974754943412055,AK,Aleutians East,0.11482336536132644,395,AK,Aleutians East,260,AK,Aleutians East
AK,Sitka,0.98039215686274506,102,AK,Sitka,0.013611640501510428,587367408,AK,Sitka,3.6590235376600537,AK,Sitka,7.8296205606861395,11159,AK,Sitka,9431,AK,Sitka
AK,Nome,1.0,49,AK,Nome,0.0,282166696,AK,Nome,2.5020929519176875,AK,Nome,2.0183770294888292,5221,AK,Nome,5035,AK,Nome
AK,Bethel,1.0,91,AK,Bethel,0.0,524023864,AK,Bethel,1.8637321527630266,AK,Bethel,1.0699484539978328,13935,AK,Bethel,11473,AK,Bethel
AK,Kenai Peninsula,0.99593495934959353,492,AK,Kenai Peninsula,0.0028219254698253326,2833183968,AK,Kenai Peninsula,2.2478848,AK,Kenai Peninsula,3.5402234442890173,67091,AK,Kenai Peninsula,62382,AK,Kenai Peninsula
AK,Lake and Peninsula,1.0,9,AK,Lake and Peninsula,0.0,51826536,AK,Lake and Peninsula,0.95525717397597132,AK,Lake and Peninsula,0.44748566301714515,473,AK,Lake and Peninsula,471,AK,Lake and Peninsula
AK,Skagway,1.0,1,AK,Skagway,0.0,5758504,AK,Skagway,1.8199726221542512,AK,Skagway,0.80767401060688815,1076,AK,Skagway,1197,AK,Skagway
AK,Aleutians West,1.0,57,AK,Aleutians West,0.0,328234728,AK,Aleutians West,0.44320808534398631,AK,Aleutians West,0.24515421304882609,6843,AK,Aleutians West,5553,AK,Aleutians West
AK,Northwest Arctic,1.0,61,AK,Northwest Arctic,0.0,351268744,AK,Northwest Arctic,1.8459148901291242,AK,Northwest Arctic,1.2004531828617675,13809,AK,Northwest Arctic,12735,AK,Northwest Arctic
AK,Denali,1.0,14,AK,Denali,0.0,80619056,AK,Denali,2.2231459710152786,AK,Denali,1.577257953413242,275,AK,Denali,286,AK,Denali
AK,Haines,1.0,57,AK,Haines,0.0,328234728,AK,Haines,9.408572710684961,AK,Haines,1.5319748327537923,6372,AK,Haines,5938,AK,Haines
AK,Ketchikan Gateway,0.98529411764705888,136,AK,Ketchikan Gateway,0.01020873037613282,783156544,AK,Ketchikan Gateway,2.9032448,AK,Ketchikan Gateway,13.098979070017492,16955,AK,Ketchikan Gateway,17902,AK,Ketchikan Gateway
AK,Southeast Fairbanks,1.0,39,AK,Southeast Fairbanks,0.0,224581656,AK,Southeast Fairbanks,1.67850099383624,AK,Southeast Fairbanks,0.65533560718618233,3652,AK,Southeast Fairbanks,4280,AK,Southeast Fairbanks
AL,Colbert,0.54228855721393032,402,AL,Colbert,0.31774038424421358,2314918608,AL,Colbert,20.062552730773842,AL,Colbert,4.5786568342766465,32913,AL,Colbert,30109,AL,Colbert
AL,Limestone,0.54137931034482756,870,AL,Limestone,0.31837157766119045,5009898480,AL,Limestone,19.752515666714661,AL,Limestone,5.3716326177233809,78699,AL,Limestone,109976,AL,Limestone
AL,Chilton,0.89387755102040811,245,AL,Chilton,0.0736695318571544,1410833480,AL,Chilton,5.1035953506102754,AL,Chilton,0.65511381099960886,17940,AL,Chilton,20508,AL,Chilton
AL,Cleburne,0.72,25,AL,Cleburne,0.1943742263615689,143962600,AL,Cleburne,7.3597801480589968,AL,Cleburne,1.6563247347903696,3738,AL,Cleburne,3840,AL,Cleburne
AL,Russell,0.81976744186046513,1892,AL,Russell,0.12511630019120923,10895089568,AL,Russell,6.2214014324421125,AL,Russell,1.5091604505522187,75380,AL,Russell,81674,AL,Russell
AL,Dallas,0.81159420289855078,69,AL,Dallas,0.13079011090581757,397336776,AL,Dallas,5.896511648670284,AL,Dallas,4.4378805404768054,13983,AL,Dallas,13374,AL,Dallas
AL,Geneva,0.4642857142857143,28,AL,Geneva,0.37188946370198134,161238112,AL,Geneva,25.665468360382881,AL,Geneva,8.0682747899933833,7510,AL,Geneva,7582,AL,Geneva
AL,Jefferson,0.49632014719411222,8696,AL,Jefferson,0.34965136329661906,50075950784,AL,Jefferson,24.1106944,AL,Jefferson,8.2043181104432641,871085,AL,Jefferson,948605,AL,Jefferson
AL,Montgomery,0.53778467908902694,1932,AL,Montgomery,0.32086694790905251,11125429728,AL,Montgomery,19.942471202218922,AL,Montgomery,8.0618178475715112,225807,AL,Montgomery,208891,AL,Montgomery
AL,Lawrence,0.88235294117647056,51,AL,Lawrence,0.081669843009062562,293683704,AL,Lawrence,8.972393655869034,AL,Lawrence,0.88421491723556667,6156,AL,Lawrence,6277,AL,Lawrence
AL,Hale,0.75,24,AL,Hale,0.17354841639425794,138204096,AL,Hale,11.848396345574162,AL,Hale,0.94984743984559417,6213,AL,Hale,6140,AL,Hale
AL,Autauga,0.56708860759493673,395,AL,Autauga,0.30052434636372771,2274609080,AL,Autauga,17.878220799999998,AL,Autauga,5.2426743879516655,60593,AL,Autauga,59533,AL,Autauga
AL,Clay,0.7,30,AL,Clay,0.20825809967310954,172755120,AL,Clay,6.4487424,AL,Clay,4.7972092735066036,2506,AL,Clay,2648,AL,Clay
AL,Dale,0.72025723472668812,311,AL,Dale,0.19419565564373559,1790894744,AL,Dale,9.4874445309468385,AL,Dale,2.7780038230110353,37497,AL,Dale,32958,AL,Dale
AL,Chambers,0.46520146520146521,273,AL,Chambers,0.3712537552170207,1572071592,AL,Chambers,26.722301339467453,AL,Chambers,8.5971269599237381,25693,AL,Chambers,23663,AL,Chambers
AL,Choctaw,0.89743589743589747,39,AL,Choctaw,0.071199350315593,224581656,AL,Choctaw,4.358144,AL,Choctaw,0.57103681955010976,5432,AL,Choctaw,5909,AL,Choctaw
AL,Monroe,0.5025380710659898,197,AL,Monroe,0.34533491993172138,1134425288,AL,Monroe,23.481629103738637,AL,Monroe,3.0243734152810724,11736,AL,Monroe,11124,AL,Monroe
AL,Madison,0.41271611823759063,7172,AL,Madison,0.40768875061495508,41299990688,AL,Madison,33.113714009568994,AL,Madison,9.6746996640997853,673868,AL,Madison,627496,AL,Madison
AL,Bullock,0.69047619047619047,42,AL,Bullock,0.21486946791670034,241857168,AL,Bullock,11.771242232945049,AL,Bullock,2.5758184296783155,3672,AL,Bullock,4085,AL,Bullock
AL,Marshall,0.506454816285998,1007,AL,Marshall,0.34261594021031261,5798813528,AL,Marshall,23.199744,AL,Marshall,8.5872469623166463,100481,AL,Marshall,206361,AL,Marshall
AL,Coosa,1.0,3,AL,Coosa,0.0,17275512,AL,Coosa,2.896010496016,AL,Coosa,2.7941092691539566,5816,AL,Coosa,6091,AL,Coosa
AL,Lowndes,0.94444444444444442,18,AL,Lowndes,0.038566314754279546,103653072,AL,Lowndes,4.6465024,AL,Lowndes,0.2669719340820339,8918,AL,Lowndes,9574,AL,Lowndes
AL,Butler,0.51724137931034486,87,AL,Butler,0.33512797648546361,500989848,AL,Butler,22.363126900512523,AL,Butler,7.1928057842612043,8190,AL,Butler,8033,AL,Butler
AL,Sumter,0.4375,32,AL,Sumter,0.39048393688708039,184272128,AL,Sumter,39.8916770225234,AL,Sumter,3.6043369812151957,1872,AL,Sumter,1954,AL,Sumter
AL,Etowah,0.62624254473161034,1006,AL,Etowah,0.25946005790950694,5793055024,AL,Etowah,13.486002348717449,AL,Etowah,3.771073271913655,67071,AL,Etowah,74013,AL,Etowah
AL,Morgan,0.51045296167247389,1148,AL,Morgan,0.33984045300896504,6610762592,AL,Morgan,22.911623379996378,AL,Morgan,7.9507836825487415,106783,AL,Morgan,94845,AL,Morgan
AL,Washington,0.99029126213592233,103,AL,Washington,0.0067397443259906,593125912,AL,Washington,3.4799616,AL,Washington,0.6553359492688372,6432,AL,Washington,6626,AL,Washington
AL,Mobile,0.574,4000,AL,Mobile,0.29572650153581553,23034016000,AL,Mobile,16.3446784,AL,Mobile,6.1497012260343542,336410,AL,Mobile,334381,AL,Mobile
AL,Walker,0.57943925233644855,321,AL,Walker,0.29195060701837788,1848479784,AL,Walker,16.78546870280562,AL,Walker,5.58203125490113,33331,AL,Walker,35516,AL,Walker
AL,Lamar,0.95652173913043481,23,AL,Lamar,0.030182333285957905,132445592,AL,Lamar,1.3281934735693857,AL,Lamar,0.22323231439757343,3509,AL,Lamar,3660,AL,Lamar
AL,Fayette,0.8271604938271605,81,AL,Fayette,0.11998409034664748,466438824,AL,Fayette,9.9078567687802188,AL,Fayette,0.784293788794048,10413,AL,Fayette,9666,AL,Fayette
AL,Lee,0.50962250185048108,2702,AL,Lee,0.34041695295690866,15559477808,AL,Lee,22.544383999999997,AL,Lee,5.7771557177518567,233211,AL,Lee,219171,AL,Lee
AL,Calhoun,0.60324483775811211,678,AL,Calhoun,0.27542492041330613,3904265712,AL,Calhoun,15.304211167373538,AL,Calhoun,4.3305428051879851,65818,AL,Calhoun,66279,AL,Calhoun
AL,Shelby,0.514933628318584,3616,AL,Shelby,0.33673000260567304,20822750464,AL,Shelby,22.448994067277276,AL,Shelby,7.5526106750679309,339797,AL,Shelby,322369,AL,Shelby
AL,Franklin,0.75438596491228072,57,AL,Franklin,0.17050370733470957,328234728,AL,Franklin,10.243276800000002,AL,Franklin,1.8368508833928858,4726,AL,Franklin,7559,AL,Franklin
AL,Covington,0.56224899598393574,249,AL,Covington,0.3038839740879376,1433867496,AL,Covington,16.328719954418595,AL,Covington,6.8004680569287848,22251,AL,Covington,23033,AL,Covington
AL,Talladega,0.75842956120092375,2165,AL,Talladega,0.16769666840498273,12467161160,AL,Talladega,7.4514432000000008,AL,Talladega,2.2275918814395488,68184,AL,Talladega,96282,AL,Talladega
AL,Escambia,0.72125435540069682,287,AL,Escambia,0.1935034607880228,1652690648,AL,Escambia,10.32497453570004,AL,Escambia,3.5502400884669125,27545,AL,Escambia,24600,AL,Escambia
AL,Henry,0.82352941176470584,68,AL,Henry,0.12250476451359385,391578272,AL,Henry,4.16612239420238,AL,Henry,0.62291063690815673,5644,AL,Henry,4525,AL,Henry
AL,Lauderdale,0.50598086124401909,836,AL,Lauderdale,0.34294495679822268,4814109344,AL,Lauderdale,22.495606045026641,AL,Lauderdale,6.5533450315289308,62205,AL,Lauderdale,62295,AL,Lauderdale
AL,Baldwin,0.613317043372022,3274,AL,Baldwin,0.26843285907774045,18853342096,AL,Baldwin,12.613853812333865,AL,Baldwin,3.9140280779240082,280328,AL,Baldwin,288753,AL,Baldwin
AL,St. Clair,0.783523752254961,1663,AL,St. Clair,0.15027643993249035,9576392152,AL,St. Clair,8.1723392,AL,St. Clair,1.0642326464177445,120372,AL,St. Clair,122017,AL,St. Clair
AL,Cherokee,0.88625592417061616,211,AL,Cherokee,0.078960416937671862,1215044344,AL,Cherokee,3.2689496699079132,AL,Cherokee,0.65533561308415611,17746,AL,Cherokee,18950,AL,Cherokee
AL,Jackson,0.56656346749226,323,AL,Jackson,0.30088889529654628,1859996792,AL,Jackson,19.688339811572686,AL,Jackson,7.823662035461421,31196,AL,Jackson,41665,AL,Jackson
AL,Blount,0.83333333333333337,594,AL,Blount,0.11569894426283864,3420551376,AL,Blount,7.3171505510368533,AL,Blount,1.3371196402974226,43718,AL,Blount,49455,AL,Blount
AL,Greene,0.8,15,AL,Greene,0.13883873311540637,86377560,AL,Greene,9.3516012825051789,AL,Greene,1.3085732417466482,1665,AL,Greene,1506,AL,Greene
AL,Coffee,0.5452196382428941,387,AL,Coffee,0.31570564636061393,2228541048,AL,Coffee,22.642688,AL,Coffee,8.0479412432927884,57635,AL,Coffee,68233,AL,Coffee
AL,Clarke,0.68,50,AL,Clarke,0.22214197298465019,287925200,AL,Clarke,10.708582400000001,AL,Clarke,2.6650756651735592,5928,AL,Clarke,5695,AL,Clarke
AL,Bibb,0.65625,160,AL,Bibb,0.23862907254210469,921360640,AL,Bibb,13.088608937390147,AL,Bibb,2.5718352928147752,7101,AL,Bibb,8008,AL,Bibb
AL,Macon,0.70270270270270274,37,AL,Macon,0.20638190057695541,213064648,AL,Macon,8.1266733475374622,AL,Macon,7.5590471698341988,9860,AL,Macon,11422,AL,Macon
AL,Conecuh,0.85185185185185186,27,AL,Conecuh,0.10284350601141212,155479608,AL,Conecuh,5.3900268557755266,AL,Conecuh,0.73711966573536825,4840,AL,Conecuh,4757,AL,Conecuh
AL,Tallapoosa,0.45522388059701491,268,AL,Tallapoosa,0.37818013124718897,1543279072,AL,Tallapoosa,30.07759206615388,AL,Tallapoosa,7.9009357528153,42962,AL,Tallapoosa,41768,AL,Tallapoosa
AL,Crenshaw,0.76041666666666663,96,AL,Crenshaw,0.16631723237783053,552816384,AL,Crenshaw,8.1646577795204553,AL,Crenshaw,2.2689237467045094,5386,AL,Crenshaw,5351,AL,Crenshaw
